student_id,attendance_percentage,quiz_score_avg,assignment_score_avg,midterm_score,historical_gpa,study_hours_per_week,participation_score,subject_difficulty_score,semester_number,final_score,pass_fail
21d7e0b3-c91e-42ec-84f8-e9e56548831d,98.46,64.74,63.59,70.75,3.05,23.7,58.80000000000002,0.9339999999999999,8,73.06,1
57575bbe-d025-41b7-8a54-f8730f0e8afe,87.56,67.13,74.48,70.44,3.66,27.4,89.67,0.162,5,70.38,1
e10bb077-a429-4a0f-873b-ff308a309784,91.37,78.39,75.01,74.53,3.01,24.0,81.69,0.16999999999999998,8,78.29,1
bf6ef607-5895-437c-b0b0-47983c76722c,87.12,57.49,51.04,49.24,2.41,13.0,76.21,0.53,2,58.02,0
bafb28c5-89dd-4fb7-8192-c7e3f6e34234,67.55,44.35,43.81,41.68,2.52,16.3,78.45,0.529,1,43.87,0
b0345aad-334b-4e3b-bed7-54d1bfa506b2,66.18,62.71,58.04,60.88,3.23,26.0,78.91,0.8390000000000001,6,64.01,1
b7a28ebc-0a9a-4ccb-80e7-cbbff937738e,67.51,56.59,56.57,55.5,2.56,20.1,90.96,0.229,7,58.07,0
7fd75cf0-30a1-4403-abbe-3bf3de427eb1,70.55,72.28,82.32,72.78,3.54,22.2,85.65,0.634,1,74.51,1
db9e2f95-d523-42b5-a650-8e4d28454b4b,67.19,65.67,67.1,68.82,2.89,28.9,73.45,0.382,4,61.6,1
0a0849fc-c1d7-4078-86bb-52115461972c,97.77,52.72,56.91,54.83,2.28,25.2,83.69,0.225,5,67.06,1
cb39193c-d7d3-4d1f-b08e-09c032e20e0c,89.96,68.06,61.91,73.19,3.09,24.8,77.72,0.143,5,64.29,1
6b4ff757-21f2-4a9d-9b92-fafa9bd9a551,95.3,61.54,65.45,72.86,3.13,16.0,77.71,0.597,4,68.67,1
2da1236e-8108-4cc9-a5bc-b00d09d6b82e,94.76,66.62,76.99,70.99,3.41,25.4,71.43,0.366,8,73.55,1
26e49096-2310-48aa-ab2d-623957cb0179,81.39,57.61,61.96,61.56,2.71,25.9,81.84,0.19,2,70.19,1
0f0ec7e9-af82-4ed9-b47f-f73e8f8abcbe,65.51,42.93,47.09,33.71125000000001,2.54,20.1,60.72,0.10900000000000001,3,51.07,0
819b8c52-5f5d-4df5-b602-091266c51dc8,80.92,55.35,55.56,54.22,2.76,19.7,70.99,0.492,8,56.87,0
7def0077-23da-4657-91fd-cf2bd8f175e5,75.27,72.45,58.39,55.7,3.04,27.3,80.41,0.121,3,67.26,1
818585c3-6a85-4ae4-b36a-a174b372e350,75.19,71.8,72.43,76.38,3.6,31.0,75.04,0.154,4,81.53,1
76dd483d-2c6e-4d72-aa45-87f6e3ac728d,67.02,67.65,66.64,63.96,2.98,19.1,75.22,0.6599999999999999,2,59.52,0
bdd271bc-482c-4d60-8b74-94588284592e,99.36,63.47,58.03,59.55,2.25,24.3,78.79,0.752,1,66.57,1
22169f4e-072c-47ba-b2d2-38d37539731e,96.15,64.8,58.97,75.08,2.33,21.7,81.48,0.712,5,70.93,1
9b61a487-09d7-4d78-b012-f8c54b371c40,91.63,61.37,68.28,80.67,2.56,27.7,87.63,0.7070000000000001,1,72.89,1
a731a546-e93d-4030-9c86-bfafffaeab63,99.34,73.29,70.95,72.22,3.01,24.8,67.06,0.16599999999999998,6,76.03,1
6b67b123-da7d-4b77-b880-6a7072e31e2d,77.43,66.77,78.92,77.33,3.17,27.9,71.54,0.512,1,70.31,1
6fd1f018-5717-44d5-af22-30c54861445d,70.69,78.24,75.41,77.31,3.2,23.7,84.84,0.8630000000000001,8,70.2,1
8eb793a4-5917-4596-b902-a322c7373709,73.6,74.81,69.46,70.62,3.45,24.5,98.05,0.182,6,72.26,1
d7617564-1ab1-4a6b-9a23-59e1a29371e5,97.14,70.92,73.16,63.13,3.11,20.9,67.36,0.6910000000000001,2,70.22,1
10ac45df-cab4-4d35-b457-17f599b76c25,73.0,63.94,73.06,79.71,3.07,24.9,65.4,0.8560000000000001,5,65.72,1
52d0efa0-9cac-4bdb-9cb2-f6a6d249ce70,77.36,67.01,61.47,70.99,2.44,23.2,79.9,0.268,3,66.78,1
1c43466f-d5c7-486e-a7e6-07b0f1a054cb,87.26,59.34,61.22,64.9,3.3,17.4,87.2,0.417,4,67.47,1
acbce25d-d77c-4983-8694-1d4cb9991c18,70.31,69.29,61.2,54.08,3.2,17.0,59.53,0.976,7,59.85,0
5665b7d8-8423-41fd-ba24-341765cd79f9,66.82,58.09,56.27,65.99,3.28,21.0,84.73,0.906,5,64.09,1
baa6e840-088c-421b-b175-e1674e7278af,89.94,64.12,64.96,59.03,2.58,22.6,91.38,0.6950000000000001,3,70.89,1
ba94c5e6-c8f9-4564-95ee-fbb880dd7470,65.72,58.48,49.02,62.38,2.32,21.1,83.8,0.669,3,57.78,0
249b2486-a429-4c65-a86d-dba9caf9396e,91.57,61.75,54.35,66.42,3.29,22.1,87.96,0.9289999999999999,7,63.96,1
d408ef2b-4b29-488d-af83-a8e8ea2477b8,66.82,60.07,59.68,56.38,3.06,17.4,85.9,0.492,8,62.85,1
b7745205-f03b-4e68-a61b-7e3d849720bd,82.37,53.09,57.74,58.85,2.4,24.3,79.43,0.11000000000000001,2,66.34,1
4cf514b5-c03a-4081-9065-cccfb6ee2729,68.41,66.3,80.83,68.17,3.66,23.9,65.77,0.534,8,65.64,1
a76b0e3b-bc03-4ec3-a15e-2a49a296ff87,71.27,72.32,60.45,63.79,2.72,27.9,71.9,0.705,5,64.26,1
1a843b5a-b335-4987-b772-28a99eceaa3a,97.74,56.2,65.34,58.9,2.63,15.1,70.18,0.47000000000000003,6,61.63,1
3f261af7-55f0-4cfc-8c42-a9fdbdd05ae0,76.69,66.01,55.23,47.38,2.35,15.2,89.89,0.437,4,57.26,0
a2a401e9-1a7c-4791-beec-37a85fdb17a2,92.33,71.78,75.54,68.33,3.01,29.5,80.9,0.9810000000000001,1,69.5,1
f24f9b6c-7afa-44f0-8de1-53d15bc809ca,90.83,68.85,53.94,48.94,2.43,20.7,74.7,0.34199999999999997,4,67.61,1
3181879a-f8c9-4fac-b56e-cfffafa219a0,70.04,61.48,69.31,78.29,2.97,23.1,80.92,0.6769999999999999,6,65.14,1
6027fd05-712e-4da0-8e37-e2acf2fc13cc,98.78,68.88,78.14,82.89,2.95,25.7,72.66,0.8789999999999999,1,75.09,1
56b0ee5c-cfa9-471e-877a-56a3717c707e,86.43,49.18,62.7,55.83,2.38,18.6,80.56,0.9460000000000001,2,60.68,1
7019ecec-8ac4-43a4-8ece-5cf56de9a2b2,78.97,62.98,56.15,59.35,2.88,20.7,81.52,0.333,5,54.4,0
efbe4584-5aee-4a42-90b7-ed7ad67c49ef,99.87,74.04,64.41,78.9,3.51,20.1,88.48,0.145,4,77.66,1
b1bf7bdb-0da5-479f-8ed8-eebe7341e77e,65.48,51.82,50.54,50.03,2.6,23.6,74.27,0.646,3,48.71,0
d7d328a0-9e19-4c21-b9c6-f57ad1b3d29f,76.66,74.12,80.2,64.94,3.47,29.3,82.64,0.32799999999999996,3,65.84,1
cc510087-5380-4e35-b4a6-80962c5b74ea,83.25,60.22,63.63,67.15,2.36,20.3,82.28,0.906,1,67.02,1
e1192c00-03e8-45d1-b571-54a52971e4dd,87.33,63.45,69.22,55.54,2.88,25.6,80.02,0.807,2,56.95,0
656ed17c-e622-4975-9b73-2b9fd17c60ac,65.77,53.0,62.66,58.68,2.81,24.6,91.55,0.33399999999999996,6,62.11,1
315dd2af-8151-4f93-a70f-d5a0c4cb26db,92.53,61.39,59.04,63.77,2.46,13.7,79.17,0.5980000000000001,1,65.5,1
3d83e62c-b682-4184-9fa6-11c6bce6dc6f,77.49,71.23,70.38,79.85,3.05,25.1,69.09,0.9470000000000001,1,71.6,1
e808444e-7d36-4833-848b-577575dd4408,67.72,57.7,65.21,68.7,2.86,26.8,75.92,0.47300000000000003,7,58.45,0
1bb4ad4a-7080-4420-b838-e725ba8fa456,86.37,65.09,72.18,63.67,3.02,19.3,77.64,0.10200000000000001,2,73.27,1
416fddb7-015c-439d-b5e7-1a2fee7a901c,75.39,54.95,67.91,74.52,2.84,27.8,82.51,0.624,2,64.93,1
7869e61f-3c76-424c-a3dd-7a6525e0685c,83.17,55.22,50.58,47.15,2.13,25.1,74.41,0.655,5,61.28,1
492b96cf-bbce-4113-a3ac-319ed62c65d3,95.5,58.06,69.95,56.18,2.93,19.1,97.89,0.12,7,72.58,1
dbdce3be-bc01-4d71-a4dd-f077939229d1,69.04,55.8,49.75,51.57,2.26,18.9,85.21,0.906,7,55.87,0
2039df1d-63de-4267-b1d5-ff7367c0ea79,95.01,74.23,87.04,76.74,3.62,28.5,82.8,0.728,8,80.36,1
298f3246-c6bc-4e9e-8f8e-cc04c3059c64,94.26,71.58,58.87,67.78,3.03,19.3,91.44,0.869,5,67.07,1
2d9ee0f7-8062-47a0-8e36-3532bae8045f,79.34,59.82,60.66,63.67,2.77,18.3,85.31,0.591,1,64.39,1
4208614a-6f69-49b5-b52d-7d784c1e503b,67.59,70.98,64.56,78.0,3.26,23.7,70.48,0.162,6,65.12,1
29902e82-7d8d-4d71-9908-0c4c32230a1c,66.59,52.82,48.5,55.91,2.24,23.6,91.57,0.186,8,54.65,0
77118d4b-15ef-4587-ad8c-ce46852a1944,84.19,79.77,81.53,81.57,3.19,28.1,80.46,0.658,5,82.85,1
2b878000-1173-48c6-890f-63ca42210438,77.14,48.67,51.79,56.98,2.05,19.0,84.24,0.587,6,58.23,0
0c764b77-6b52-49a7-9da4-234aad69e2cb,70.48,78.27,75.75,76.5,3.38,23.1,73.72,0.48200000000000004,4,74.97,1
8bce037e-7604-4641-b600-0d9cef66c623,84.53,67.72,74.0,61.8,2.69,30.5,92.41,0.58,3,64.86,1
82a80e95-0aa8-4f37-9b05-add699888813,97.87,59.91,48.95,48.48,2.05,20.3,85.61,0.33799999999999997,7,62.95,1
b897a0f4-5d76-4972-9b82-f9ab3b8a3025,81.15,73.13,73.37,66.72,3.02,23.3,75.51,0.9,7,63.61,1
4cb77903-c8ab-40bc-9d55-2f485032dc70,84.51,64.72,69.03,63.55,2.89,27.9,85.85,0.9970000000000001,6,67.95,1
1e582393-7ce9-4663-b5c4-44a9172280fe,93.44,75.32,56.35,55.21,2.44,27.6,78.47,0.172,5,68.41,1
cabc0407-576d-4045-8b0e-f044b3e42438,73.12,78.63,81.23,88.25,3.8,26.8,82.64,0.623,5,81.99,1
5914555f-dc54-4053-ae8a-84e4354a7c8f,88.66,74.16,67.36,78.87,3.35,22.8,91.12,0.67,5,69.35,1
dadcf7ef-4ceb-45ad-8f81-cb91032c33e7,99.85,77.53,69.47,72.73,3.8,26.3,75.95,0.43600000000000005,7,76.07,1
c7156bbc-9348-4b50-86bb-07b89beaa99a,66.9,69.3,69.01,69.52,3.0,27.3,77.16,0.284,6,72.69,1
afa8b210-86c0-448d-9ce4-e550be1042c6,80.93,75.58,75.84,81.22,3.6,28.7,84.0,0.9650000000000001,3,76.21,1
eadab021-c263-42c0-9706-eb063a8709a7,95.86,74.01,68.86,62.99,3.07,26.0,81.55,0.732,5,68.3,1
0c6a1540-86a4-4b10-9ed9-0189d791ef4b,79.82,62.44,60.35,69.59,3.22,20.2,73.57,0.8220000000000001,3,61.64,1
06bc7bab-5dc6-40a5-a995-9e55e4a5fe90,89.19,68.28,66.38,56.68,2.42,20.1,93.09,0.9029999999999999,5,62.49,1
98f2ec8c-43bd-4def-a194-893dbd3c941f,67.98,55.81,53.22,52.17,2.15,15.7,78.15,0.251,5,57.05,0
f30121f8-3e49-4331-b983-d8aa766d728f,70.81,61.25,60.87,55.74,3.13,16.3,76.41,0.418,5,62.69,1
bb912340-2616-4f16-9da5-63cca1504323,67.19,65.15,66.17,62.87,3.19,21.4,73.21,0.607,8,62.47,1
8c567746-1e97-4c3d-95dc-9f22e19d4378,92.32,49.99,48.65,52.58,2.75,25.9,92.37,0.354,2,59.11,0
9812cb75-e331-4eaf-90f8-7fc22030099f,81.05,77.74,75.04,73.4,3.05,24.3,86.45,0.8560000000000001,1,72.79,1
81273b11-f41e-475a-9d55-7b6b8950f690,81.48,65.29,70.86,67.31,3.19,16.7,77.56,0.729,3,66.42,1
732ef059-e643-4024-8a4f-cebdff18ac89,91.69,62.56,72.84,72.59,3.51,18.4,78.73,0.597,1,66.87,1
d830d098-a88a-47e2-8c74-a0a9b429b79c,69.61,70.52,73.11,72.01,3.71,23.6,81.71,0.619,7,71.71,1
15708f08-2408-43d9-a802-d34f6c59dc2f,84.99,57.12,58.86,68.31,2.84,26.1,73.24,0.8160000000000001,6,64.37,1
df883af3-91ac-4d31-9a56-e554d4aa0755,83.27,57.44,51.62,56.41,2.75,12.7,69.45,0.339,1,55.69,0
df4e1017-96ce-44e4-b223-fdb7318f4d72,77.29,59.27,58.9,59.42,3.02,22.0,78.5,0.52,1,64.32,1
7b5a2065-507b-42a9-982f-39e8e12f235d,91.61,89.35,80.41,78.7,3.77,28.9,96.19,0.787,8,80.69,1
9a3cf189-ac7d-4ffa-9011-e17055c62421,76.91,86.84,86.49,92.15,3.77,22.2,80.01,0.596,4,82.83,1
a24e2443-5543-43b2-b3a9-5528fa358aa3,72.54,68.06,60.16,71.31,3.29,20.3,81.8,0.65,2,66.88,1
0f5bc8e5-c8f1-4118-989f-662b11fc0cc7,78.72,61.28,55.38,63.28,2.93,26.8,94.79,0.449,2,69.08,1
248dbe53-e986-4b6e-b814-ba523044db52,80.09,55.91,54.21,46.11,2.41,18.4,89.67,0.688,8,61.79,1
13a49b9f-5146-4f7e-99e9-8db7e4c4c020,76.11,69.57,62.02,60.91,3.39,24.9,88.31,0.991,2,62.36,1
352871c2-8b0b-44d7-a502-2a124dc5c24c,75.96,60.05,60.77,51.07,2.7,17.1,86.38,0.346,7,57.23,0
52cdfa89-1f74-429d-b6c8-df28f37b6f60,98.88,53.14,66.33,56.92,3.35,26.0,86.22,0.62,3,64.07,1
b082b4c7-4a68-4299-86c3-c62d17ee94a4,97.95,63.09,70.5,60.1,2.98,24.5,76.93,0.782,4,70.36,1
1eb01d4d-8aa0-4df6-ad94-f2c90ac75e2e,75.99,58.58,50.87,50.04,2.24,24.2,64.92,0.20800000000000002,6,54.7,0
cdb5c1bd-6593-4fbc-805c-7f47bbe95f5f,88.88,69.37,71.77,53.69,3.35,20.5,80.34,0.195,3,67.01,1
a2c9b447-8984-4b44-bd0b-e3be0e6a89fe,84.83,73.26,63.36,65.75,3.22,25.3,80.75,0.518,8,69.74,1
dfe66f11-96c6-4c00-a19c-3516aef76a0c,72.92,56.86,56.85,60.59,3.05,25.2,83.48,0.8109999999999999,8,59.64,0
95a50682-c2d9-4d9b-b7c2-f8c38a5958f8,75.37,65.47,60.87,62.03,2.96,21.8,77.59,0.304,7,61.21,1
60dad477-07b8-42c8-b865-82dc1fe59963,89.11,69.22,69.58,64.1,3.17,17.2,70.53,0.851,8,66.09,1
3b4498b3-de89-4b9c-bf4f-23b200b99209,81.87,63.48,66.2,57.08,2.64,20.9,89.23,0.373,3,65.05,1
569d770c-22d6-4a04-a53c-a5822cffe63d,86.06,57.7,59.87,61.91,2.26,22.2,84.31,0.86,7,62.09,1
d033b248-93c6-4dd4-8f28-e302c6adcfb3,79.62,62.31,67.55,69.45,3.0,23.8,74.96,0.46299999999999997,8,66.9,1
571f5186-043e-428b-a408-6be30deb2a32,80.34,69.9,59.72,75.23,3.41,18.9,74.36,0.601,8,64.14,1
b92a60c5-2fdf-4402-a000-ff40fd889e09,93.96,63.11,57.43,66.43,3.44,28.2,80.15,0.298,8,68.96,1
33bb5455-4e5e-48f6-adaf-af1777c5218b,78.29,52.74,53.09,56.06,2.5,15.0,76.09,0.5,6,60.64,1
e2a76be4-c76b-46a7-90ac-36aeb355375e,70.13,70.66,63.28,71.46,3.23,19.6,78.29,0.86,8,59.7,0
2fab1f7e-7680-437c-829d-177afb1bee3a,96.56,71.93,68.33,76.64,3.17,26.1,71.48,0.311,3,78.1,1
060df8d8-56cd-407e-9ea8-db6c9dfaff21,77.1,76.36,72.96,77.19,3.18,31.4,86.84,0.123,4,76.63,1
d0027105-0f0b-4518-8d73-38a79f9a3a48,80.08,47.42,48.32,50.28,2.0,24.6,76.37,0.609,7,56.35,0
eee0369d-09ac-425c-9cc4-5abfa41f41c8,91.5,57.54,52.05,59.15,2.48,25.3,75.94,0.9339999999999999,2,60.45,1
7608ee1f-dca6-480f-8045-36fb132deaf2,95.03,63.07,70.99,70.19,2.62,20.7,79.04,0.156,3,71.44,1
61db5cf4-dc7e-4e81-83e7-8192c7382bdc,89.83,68.9,74.05,56.77,3.12,28.0,75.18,0.825,5,64.47,1
48b9605e-d569-4644-a3e4-68703127d96b,68.07,55.7,52.22,48.52,2.3,18.3,86.73,0.783,5,55.44,0
7a611410-c41e-4a8c-b495-5e37f93af998,76.7,58.21,71.37,63.02,3.42,19.6,85.71,0.23399999999999999,6,63.0,1
2da29c46-b6b9-47df-ae67-9eb7744b43fa,69.39,49.21,44.73,35.61,2.5,22.3,69.65,0.381,1,45.73,0
252708c9-e8c1-4750-89a3-1d8cb134cf30,73.05,47.75,54.51,52.32,2.63,17.6,84.18,0.24100000000000002,6,54.17,0
742d4984-3a2e-4f77-b649-1a0710d77f14,66.22,64.3,48.44,70.74,2.77,22.8,77.07,0.502,2,66.4,1
4586a085-b737-429b-ac66-51bdd6667e47,76.56,75.33,79.14,77.9,3.87,19.0,82.36,0.837,7,69.38,1
c1fab4bf-5365-4189-aff9-c6fb3432145f,71.83,40.0,36.08,34.85,2.0,14.9,78.9,0.184,3,44.97,0
2a241262-c68f-4d6b-9c23-d50575c560fb,94.64,71.46,85.37,85.97,3.67,24.4,94.25,0.348,1,81.56,1
ddd960bb-b59b-4805-8c54-bae2712ebd39,98.01,69.66,56.54,54.72,3.02,23.6,77.12,0.731,3,63.86,1
c6f38582-cc2b-4287-972c-0e61bcbca432,90.7,52.95,61.76,65.52,2.73,16.4,79.82,0.333,4,68.61,1
b415f879-3e63-4aae-a075-3afb4c0298e6,88.55,64.63,73.28,70.94,3.06,20.9,83.08,0.24900000000000003,7,75.36,1
c4b21874-7065-490a-8af5-8c0ccad87604,82.51,55.15,48.02,52.86,2.38,15.8,74.13,0.5730000000000001,8,58.22,0
26196880-40a9-4d98-8bfa-a52fc90e8826,86.51,53.31,62.86,58.47,2.78,26.8,73.58,0.49800000000000005,6,62.11,1
b7c303a9-2014-4d72-ae2f-c266ac4b6e1f,90.51,70.33,66.52,80.49,3.21,24.0,82.3,0.756,3,74.58,1
07b20664-fec3-4745-b0a7-8eac75e30bc5,65.48,62.3,49.87,67.4,2.88,20.2,75.68,0.532,4,55.92,0
5c16dd93-a226-4877-845f-fe34007944c5,68.38,63.09,82.47,78.48,3.18,24.6,71.4,0.705,6,74.83,1
994e2847-6626-4cd9-90e3-f73e68f98f48,77.76,75.46,77.32,72.46,2.98,21.2,77.41,0.9949999999999999,3,73.76,1
00b7a13a-3628-488b-b7a5-41179a60cb72,86.67,52.67,65.93,62.35,2.67,27.4,78.08,0.197,2,63.34,1
1dddad55-20d8-4c2b-8a85-a76af3667063,92.0,62.75,58.97,55.83,2.68,14.6,79.41,0.9390000000000001,2,59.78,0
8e3942b8-9c59-4cc4-95f9-5d0d18e4a381,82.43,59.21,58.84,44.48,2.97,18.1,84.59,0.6769999999999999,5,55.65,0
74e662d0-eb45-445f-a14a-9d44a1965340,97.96,86.29,78.34,73.87,3.7,31.4,85.01,0.708,2,80.63,1
3ce92d69-61d5-4f1f-bcff-df4eb9268660,79.43,61.48,65.73,68.07,2.99,23.1,76.05,0.246,6,64.21,1
08cceb58-dfa1-4fda-a213-76cc713bd623,68.99,64.37,62.71,58.02,3.61,21.2,61.8,0.757,1,55.59,0
7b1d10b0-996a-40e1-8540-fbfebab304e3,98.41,60.59,72.94,75.94,2.41,17.5,71.81,0.453,2,70.82,1
be316a83-d5f5-4477-a832-3ff502112cc9,89.44,58.31,60.11,58.96,2.62,18.8,95.91,0.633,1,64.93,1
c83c48e2-c0b8-43ab-b1b7-1ec615789f12,78.87,55.19,55.74,49.59,2.4,26.4,81.38,0.78,7,54.03,0
2322a676-e787-4c3f-8e8a-5f3c688b9f65,76.03,57.05,58.78,67.29,2.65,20.2,92.33,0.8220000000000001,3,57.98,0
9ff35b1b-eb39-49a4-ac13-54ca10884f70,83.07,71.73,69.84,83.14,3.03,23.4,76.78,0.6799999999999999,5,72.21,1
cbebca78-6316-4f20-83c0-15d1bac872f1,91.32,52.68,46.06,48.28,2.14,19.3,79.54,0.501,5,58.76,0
c19d6db4-f9b2-4ac0-9885-7705b41909bc,79.49,67.77,57.9,67.48,3.3,18.5,95.48,0.154,7,65.83,1
6c1f562c-ba00-4942-8963-55e0a7a1136c,94.3,64.0,78.19,76.8,3.14,21.4,66.68,0.869,5,74.98,1
4f4419eb-23ca-4c7f-86a8-07d70764730e,81.92,72.7,74.71,67.61,3.92,30.0,95.18,0.602,5,75.6,1
ea0a6b11-6a88-4d8f-b154-8b55eebf7d16,96.6,58.46,77.86,76.16,2.65,23.2,85.71,0.986,4,71.32,1
e6def393-6889-4521-b46d-1dd664625a87,69.31,48.76,49.19,48.0,2.16,19.3,71.9,0.16899999999999998,4,57.04,0
9ce757c6-fedd-4942-b331-91ac26dd6dce,79.48,62.63,66.47,60.13,2.66,15.7,69.71,0.146,2,63.31,1
e33b6637-1e79-4d5e-8adb-d229b76e69d3,92.91,80.72,74.61,69.91,3.11,21.8,77.15,0.8039999999999999,3,76.4,1
5892a181-9751-49f9-a9c4-eb6ddbff6daf,98.66,56.87,64.78,63.35,2.7,21.3,75.16,0.758,1,67.59,1
fd946270-0311-4d26-8b0b-f92b0ed8403b,94.14,71.09,69.88,66.48,3.02,23.9,71.44,0.462,7,68.58,1
ced1c2e0-2d09-4d3f-bea9-5df6e1093433,87.15,57.86,75.45,64.24,2.69,20.9,88.59,0.731,8,64.54,1
fbb48a02-67b7-407c-9144-7837ddaa9c87,77.52,86.89,77.4,70.69,4.0,22.3,92.76,0.768,8,73.89,1
568bb801-eafe-429b-b306-b0acbfb1bab3,66.52,42.24,53.08,43.35,2.71,14.5,71.22,0.496,4,49.1,0
369c19d3-3ec8-4636-8bd6-b9bd193a2e8a,74.15,72.54,71.2,81.5,3.71,24.1,78.18,0.761,5,69.47,1
d069f706-70cd-42ca-b5ef-bdc1dd1fe11c,69.5,56.77,60.59,54.62,2.72,18.5,69.25,0.545,6,59.81,0
8eb6bf69-7ef4-4526-8c69-b6fe83a6a886,85.2,71.82,65.44,74.55,3.14,24.0,81.55,0.263,2,73.92,1
4da2e299-da34-4237-ae34-e31efa14ca9a,78.47,69.22,51.86,54.27,2.75,25.4,84.48,0.795,1,59.08,0
8d1a6233-4d02-46df-8661-943b58fb6c63,72.49,49.09,63.25,63.44,2.62,21.6,88.0,0.697,2,58.44,0
5db09fed-d111-4bb8-b75a-a9f842a4dff7,69.65,61.98,74.68,58.56,2.92,29.5,80.12,0.712,4,63.59,1
8af3e4cb-d596-4282-a105-582ed121be5e,72.34,64.21,62.7,65.94,3.17,25.1,85.88,0.969,4,63.88,1
c69d58ad-eef3-4cc1-a385-328fead61232,87.12,65.87,76.52,67.12,3.02,21.2,70.05,0.10600000000000001,6,75.58,1
d4473cb9-ce9a-40f0-869c-d9fbd5c0e1ea,71.95,64.66,70.97,60.09,2.54,17.1,70.74,0.538,8,61.38,1
f772695d-f910-47ee-845c-e40762d2c083,84.11,84.11,92.51,85.83,4.0,22.7,70.88,0.319,6,83.54,1
9cf69c97-aa34-4ff5-9a62-d9014d5a5a96,75.92,68.81,73.17,59.63,3.33,29.2,84.72,0.382,3,67.07,1
16d68874-ffd3-4cc3-8061-795502bbe659,87.64,74.62,73.44,71.24,2.9,28.9,79.51,0.275,3,74.88,1
3c359223-d4a2-44a5-baa4-1ba8ec5f5ae8,94.28,55.6,53.78,63.36,2.13,23.5,98.36,0.8470000000000001,4,63.99,1
426ac45b-f390-4e86-82ec-e1854f90b812,81.41,72.97,71.71,67.95,2.99,19.4,67.58,0.393,7,71.24,1
15e37544-e0d5-45dc-96f3-1e03777d8c44,98.65,84.15,71.83,71.07,3.36,28.6,82.46,0.454,8,78.33,1
38fc4ab8-5326-4131-9bf5-9f41d11a5b0c,71.01,47.37,41.15,43.0,2.21,17.1,59.05,0.882,6,43.84875,0
3bed40d9-7065-43ab-9c4e-ae6a2888b6b4,79.53,75.11,79.79,74.48,3.24,25.3,94.62,0.331,2,77.0,1
503a96fb-00ae-4193-b2cd-32605303f943,91.12,75.34,68.27,77.0,2.59,23.5,85.56,0.353,2,83.64,1
65d6ced9-24e0-4a41-accb-f2c42f92c0f0,70.87,66.87,61.14,65.09,2.43,21.6,81.43,0.659,4,66.03,1
fd9a4b0f-03c6-4a6d-8fc0-4c624d518ea9,97.12,58.39,56.68,52.79,2.89,22.2,79.25,0.765,3,59.1,0
f51412e9-3197-4179-9969-e1f041ba02d3,88.65,76.18,74.83,84.82,3.43,31.6,82.37,0.779,6,79.16,1
9f1444a2-2f4c-482b-a78a-0052fdadd971,78.95,64.48,69.61,73.09,3.09,20.8,69.29,0.485,1,67.99,1
d4da2cdb-978c-4c33-9d82-78aa3bca1b8a,75.2,41.16,36.11,45.42,2.14,15.5,77.39,0.388,1,45.47,0
216a7d26-ec7d-4621-bc4a-f5a98bf3273d,76.42,81.43,72.2,72.06,3.04,24.7,77.42,0.853,8,70.37,1
f89b47a4-05c6-4117-b91c-4f22cdef8278,96.82,56.82,55.97,50.77,2.96,16.5,62.13,0.722,2,56.89,0
a11ab6e0-d26e-4c1e-93e7-1e483886d946,94.04,49.3,61.95,47.58,2.48,18.0,74.93,0.267,7,61.48,1
14ae54d8-a0e5-4efd-a106-3e3d2e562172,74.59,59.62,57.98,52.68,2.67,27.8,82.15,0.44299999999999995,6,66.32,1
842a6de5-6b69-4154-a27f-868698490676,87.0,60.48,74.35,73.45,2.96,26.4,83.77,0.8380000000000001,5,71.03,1
65aa1b05-c5e4-4991-a0de-06aef3f19ef5,75.98,57.88,52.08,43.63,2.23,14.4,89.45,0.277,7,58.37,0
8b60a87e-2d8e-4dd1-9c18-3ada61103c00,97.65,88.21,93.09125,89.02,4.0,23.1,62.39,0.44000000000000006,2,77.77,1
64750bb4-1d93-446c-9eb0-574d3bb0a162,95.93,73.02,76.42,77.13,3.08,24.1,84.73,0.173,8,78.39,1
5255d78b-614e-4b8c-a944-44a937b25a8e,73.11,48.99,55.39,53.9,2.17,17.0,81.39,0.623,2,52.62,0
ef9936a3-a41e-4d7c-b893-99a0955a7196,90.95,75.78,82.63,89.21,3.23,30.3,76.57,0.395,1,81.69,1
023c8681-9167-41b3-a0f5-19ec01c27e26,85.41,60.62,63.76,62.81,2.28,18.4,95.63,0.33599999999999997,1,66.11,1
2e5517e2-fc04-440f-8353-414d14a8697d,80.57,44.01,44.43,48.07,2.24,15.2,84.66,0.49000000000000005,7,53.75,0
8f1b365d-3018-433e-ab66-5517a2027409,76.87,73.01,76.39,74.14,3.99,19.4,78.73,0.625,7,68.82,1
2f48cd6a-1151-4e19-ae1c-3392d2e42ca7,77.49,56.34,54.76,62.58,2.28,23.0,72.55,0.534,7,60.87,1
4909976b-27b2-4949-8091-8b78b0e92628,78.85,61.76,57.28,68.18,2.75,22.5,81.1,0.48600000000000004,8,71.08,1
b0d36433-add9-45ee-a2ce-f097aaf71d3c,66.37,73.41,65.66,72.89,3.55,27.8,92.22,0.7929999999999999,4,64.26,1
5a50c4c2-520c-4085-bd47-206f3e1dcee9,97.79,57.31,77.7,60.85,2.96,18.5,81.94,0.626,4,63.53,1
