student_id,attendance_percentage,quiz_score_avg,assignment_score_avg,midterm_score,historical_gpa,study_hours_per_week,participation_score,subject_difficulty_score,semester_number,final_score,pass_fail,attendance_tier,gpa_tier,ca_avg,rule_risk_score,midterm_relative
08a8badf-4dce-4d9a-a50e-9f4bd0ddc967,82.36,63.4,74.96,67.06,3.33,24.3,70.07,0.981,6,68.18,1,1,3,69.17999999999999,0.2618400000000001,-6.222499999999997
8f68442d-1025-4ebb-bae6-cce0c73852bd,90.5,77.91,72.57,63.63,3.35,28.2,74.79,0.292,3,72.09,1,2,3,75.24,0.22139000000000003,-2.9499999999999957
eea80061-da0a-4092-99ff-e21f25c57500,79.47,59.98,59.6,49.77,2.63,15.7,81.3,0.889,5,54.54,0,1,2,59.79,0.35344000000000003,-6.2024999999999935
26d96dde-e84f-4005-aee9-b9200dd781b6,70.6,60.74,64.87,55.1,3.23,18.1,76.62,0.6,8,60.98,1,0,3,62.80500000000001,0.363885,-4.854999999999997
8172569b-53aa-49fb-b7e6-bed8d8f99840,89.08,79.98,65.33,83.48,3.47,29.8,86.62,0.7110000000000001,8,79.39,1,2,3,72.655,0.175275,15.70375
f2329c86-b130-449a-96ac-af5e9526b67f,70.21,67.67,78.42,67.56,3.32,22.8,87.46,0.471,8,68.43,1,0,3,73.045,0.297345,0.4437500000000085
a644f560-4fda-4acd-a1a2-fffceb3ebc40,78.57,65.48,58.89,70.66,2.8,16.4,85.87,0.148,8,63.79,1,1,2,62.185,0.28718499999999997,-0.7700000000000102
192ed622-c966-4148-ab32-5dd7608f1d38,88.68,64.32,59.36,66.74,3.02,23.7,74.81,0.8099999999999999,8,58.35,0,2,3,61.839999999999996,0.25954,-2.4283333333333417
116190e2-31c1-452b-8ddf-242fc8e630c7,69.28,61.83,70.29,62.98,3.05,27.3,86.18,0.369,1,69.56,1,0,3,66.06,0.33576,-0.4933333333333394
16665953-882e-411e-9456-41c5e047b0dc,79.74,78.36,74.47,69.94,3.35,26.4,88.71,0.629,1,74.45,1,1,3,76.41499999999999,0.24197500000000005,4.679999999999993
8455df29-a533-4e92-b116-8fa4b00a1027,70.79,67.15,71.93,73.62,3.19,28.2,76.71,0.4389999999999999,8,71.79,1,0,3,69.54,0.28735999999999995,6.980000000000004
f72c5bcf-0860-4cec-947d-44cd166dffcd,71.51,68.45,55.83,61.0,2.93,22.0,76.97,0.493,1,61.03,1,0,2,62.14,0.34453999999999996,-1.1499999999999986
c909600a-84f0-4e4e-8bcb-1bc1d7d655ec,78.96,60.96,64.9,54.85,2.52,25.4,79.47,0.486,1,64.13,1,1,2,62.93000000000001,0.33082,-2.432000000000002
00ab222f-136f-458c-acf3-7f9e64783c5f,92.18,62.4,53.34,70.32,3.16,16.2,77.75,0.697,4,67.47,1,3,3,57.870000000000005,0.24670999999999998,3.4399999999999977
83b0d741-5111-44ec-8127-b1514671e523,92.57,62.47,73.96,56.61,2.97,19.5,82.46,0.971,5,64.54,1,3,2,68.215,0.25524500000000006,-8.474999999999994
1f6ea7c3-063a-4231-bc8c-c57e32caf366,68.99,56.3,62.05,56.11,3.08,16.5,100.0,0.874,2,63.37,1,0,3,59.175,0.37818500000000005,-6.849999999999994
1a3bdf06-52cf-40a2-b46d-e435d91431e7,84.21,60.33,69.43,65.02,3.38,18.3,71.01,0.188,8,68.13,1,2,3,64.88,0.27346000000000004,2.1099999999999923
9acfc624-5881-49d8-bc18-e8fe102e03dd,79.41,80.27,70.03,65.52,3.16,18.2,91.0,0.808,8,71.69,1,1,3,75.15,0.26035,-1.6583333333333314
535029f3-7235-433a-9b13-c7ec64146c85,84.07,65.82,65.34,55.08,2.94,18.5,80.69,0.776,1,64.49,1,2,2,65.58,0.30174000000000006,-14.22666666666666
1c055ea6-c6c8-488f-9b21-e489d022ebb9,65.95,58.16,62.36,67.3,2.63,24.4,79.96,0.8400000000000001,2,61.5,1,0,2,60.26,0.35352000000000006,-0.3200000000000074
ef1cf858-4f1d-4dfc-b3e8-0ab022e99441,71.85,61.74,51.47,49.1,2.24,22.2,58.80000000000002,0.602,2,58.1,0,0,1,56.605000000000004,0.39548500000000003,-9.25636363636363
1204a66c-42d4-4669-a55e-2b1b9d139b54,76.09,58.88,55.82,62.94,3.43,16.3,71.46,0.8939999999999999,4,55.58,0,1,3,57.35,0.33476999999999996,-1.051111111111112
5cdc58e1-47cc-4dfb-89b1-9b8275f952aa,99.59,72.43,77.04,71.39,3.78,31.7,83.12,0.184,4,76.34,1,3,3,74.73500000000001,0.16326499999999997,10.354444444444454
56e27234-41c7-42ba-93e7-f192acb62022,90.18,61.76,59.24,59.11,3.15,18.2,82.81,0.524,7,59.65,0,2,3,60.5,0.2804499999999999,-13.773333333333326
ef75904b-cc22-4c66-9212-68a23cb1b583,73.9,74.0,74.17,64.04,3.45,20.1,81.95,0.478,2,67.09,1,0,3,74.08500000000001,0.2900249999999999,-1.957499999999996
cb342429-3427-4c14-8bc6-fd4dc869631d,77.18,77.0,85.07,88.35,3.93,26.0,76.55,0.981,3,75.85,1,1,3,81.035,0.183125,15.067499999999995
df40aae2-383f-437c-9f34-b0b54aacd532,65.13,51.58,58.61,61.24,2.55,17.2,75.25,0.787,5,55.53,0,0,2,55.095,0.390475,-9.081428571428567
c880cece-b36f-450d-a34b-ab5d055ac288,87.86,75.53,65.86,76.74,3.34,25.0,85.2,0.2,8,71.09,1,2,3,70.695,0.20625500000000002,9.933333333333323
a8313ee4-2a8a-4480-b1a5-3d4da6875cde,78.36,57.85,53.51,57.69,3.13,14.8,76.76,0.97,6,56.13,0,1,3,55.68,0.34645,-5.518333333333338
0bdf3fb7-31ad-4e03-be9f-feb86316378f,95.04,70.08,74.5,74.12,2.88,28.0,88.69,0.353,7,72.1,1,3,2,72.28999999999999,0.18061,8.936666666666667
ab8e37cf-aadc-4263-ac6c-c0fb2ff3b14d,69.21,59.92,59.36,60.92,2.67,19.1,85.96,0.639,3,57.96,0,0,2,59.64,0.36147999999999997,-8.183333333333337
c9a38d35-ca9e-494f-b29b-2d668635bdcb,96.6,75.34,74.71,71.06,3.35,17.5,74.81,0.625,8,73.1,1,3,3,75.025,0.175345,7.819062500000001
4c367679-c6e9-4888-b8e2-5604910e2164,88.06,74.21,74.63,88.51,3.51,26.2,71.04,0.407,4,77.24,1,2,3,74.41999999999999,0.15897000000000003,24.74000000000001
2c0b7773-75ed-4d39-bf64-8c9898bf2be0,80.52,85.66,87.55,83.98,3.65,21.2,67.18,0.446,5,77.78,1,1,3,86.60499999999999,0.166165,14.25
688462aa-5db1-4dc8-b69a-24bb5255454a,99.43,48.55,42.41,49.78,2.07,23.6,78.52,0.505,5,52.76,0,3,1,45.48,0.3165,-10.777999999999992
20337126-a567-4376-8ead-a46620ac9af8,81.87,62.65,64.18,64.51,3.08,17.2,80.05,0.297,3,63.82,1,1,3,63.415000000000006,0.288745,-6.1299999999999955
45651fb4-8bf5-465d-81ea-73812a77b42c,81.2,64.41,70.02,68.51,3.24,21.5,75.35,0.836,5,68.73,1,1,3,67.215,0.26802499999999996,4.521250000000009
d5afb7b6-0557-473b-9773-1eb16f12b21b,77.08,73.85,83.43,73.67,3.19,24.1,67.89,0.47,8,69.22,1,1,3,78.64,0.23475000000000001,12.365000000000002
7c036aeb-9936-4280-a47a-df765a5d8315,88.61,78.57,68.16,77.75,3.46,18.5,76.98,0.6990000000000001,1,73.76,1,2,3,73.365,0.19221500000000002,18.1075
101179d7-2d74-432b-ad49-376fa3f058dd,80.97,55.12,63.61,52.62,2.73,22.6,78.65,0.7110000000000001,2,60.76,1,1,2,59.364999999999995,0.340165,-15.156250000000007
68d55fd3-c301-45c1-8287-af355e8e0be2,82.58,71.6,71.47,81.02,3.56,25.1,84.47,0.579,3,76.86,1,1,3,71.535,0.21201500000000004,13.091428571428565
f3b2f3d2-6034-431e-8b69-e4a058f8e304,82.01,60.33,60.1,52.77,3.1,23.2,73.07,0.861,6,58.74,0,1,3,60.215,0.33300499999999994,-13.79571428571429
ade48e6a-bd38-4208-a273-371c1a2f5319,67.72,78.0,73.53,64.72,3.54,23.6,97.53,0.783,7,65.47,1,0,3,75.765,0.307665,3.8700000000000045
ec7d433a-b686-4268-ba11-a30b1f06b024,76.16,53.26,54.49,50.67,2.0,13.8,91.86,0.487,4,56.12,0,1,0,53.875,0.381725,-12.534999999999997
588aad10-a973-40d2-b8e7-b9b94e85dd9e,83.1,75.21,66.11,63.25,3.19,28.0,89.78,0.622,6,70.76,1,2,3,70.66,0.26587000000000005,-0.00999999999999801
3e9a9929-d514-4d25-a2ec-a9a49f43fc2c,80.89,59.47,54.36,56.23,2.77,19.1,80.05,0.135,6,61.1,1,1,2,56.915,0.337005,-9.889999999999993
7d68ff06-8ce2-4b89-a19e-01667cdd3e09,78.84,66.76,68.74,64.38,3.25,28.6,68.77,0.5269999999999999,6,62.99,1,1,3,67.75,0.28824999999999995,-2.9350000000000023
2bbb2f43-56db-4b89-b81f-781235da6256,86.1,44.13,53.17,37.6,2.36,19.3,70.56,0.786,3,49.5,0,2,1,48.650000000000006,0.39685000000000004,-18.189999999999998
33bb05c5-51c8-4e3a-b424-b912888ee642,93.94,71.47,78.2,87.38,3.4,21.5,81.37,0.249,7,82.59,1,3,3,74.83500000000001,0.137595,19.506
6cb6c4ae-a615-4329-b242-2160b812faf6,69.87,77.05,69.75,81.18,4.0,29.0,95.67,0.281,5,76.58,1,0,3,73.4,0.25677999999999995,16.335000000000008
a8d0f5d0-ba5d-49f4-8ad9-f6e7f3dd87fd,89.88,73.54,72.4,60.61,2.29,16.3,82.61,0.152,8,74.72,1,2,1,72.97,0.23974000000000004,-2.3188888888888926
f3b8b0c2-fc85-4e9b-9a4e-43815e37fc7b,74.65,56.71,62.32,64.61,2.97,20.6,88.37,0.357,1,58.64,0,0,2,59.515,0.32902499999999996,-3.5459999999999923
659b46b3-0d84-4ea6-a0d5-f228ebe7e740,86.2,81.75,86.44,86.43,3.86,26.6,96.88,0.632,7,78.96,1,2,3,84.095,0.14362499999999997,18.224000000000018
21d7e0b3-c91e-42ec-84f8-e9e56548831d,98.46,64.74,63.59,70.75,3.05,23.7,58.80000000000002,0.934,8,73.06,1,3,3,64.16499999999999,0.20141500000000007,1.3374999999999915
57575bbe-d025-41b7-8a54-f8730f0e8afe,87.56,67.13,74.48,70.44,3.66,27.4,89.67,0.162,5,70.38,1,2,3,70.805,0.226025,-2.242500000000007
e10bb077-a429-4a0f-873b-ff308a309784,91.37,78.39,75.01,74.53,3.01,24.0,81.69,0.1699999999999999,8,78.29,1,3,3,76.7,0.18082999999999994,15.76583333333334
bf6ef607-5895-437c-b0b0-47983c76722c,87.12,57.49,51.04,49.24,2.41,13.0,76.21,0.53,2,58.02,0,2,1,54.265,0.34100499999999995,-15.524999999999999
bafb28c5-89dd-4fb7-8192-c7e3f6e34234,67.55,44.35,43.81,41.68,2.52,16.3,78.45,0.529,1,43.87,0,0,2,44.08,0.47251999999999994,-24.633999999999993
b0345aad-334b-4e3b-bed7-54d1bfa506b2,66.18,62.71,58.04,60.88,3.23,26.0,78.91,0.8390000000000001,6,64.01,1,0,3,60.375,0.371515,1.0450000000000017
b7a28ebc-0a9a-4ccb-80e7-cbbff937738e,67.51,56.59,56.57,55.5,2.56,20.1,90.96,0.229,7,58.07,0,0,2,56.58,0.39372,-11.50666666666666
7fd75cf0-30a1-4403-abbe-3bf3de427eb1,70.55,72.28,82.32,72.78,3.54,22.2,85.65,0.634,1,74.51,1,0,3,77.3,0.26756,8.37166666666667
db9e2f95-d523-42b5-a650-8e4d28454b4b,67.19,65.67,67.1,68.82,2.89,28.9,73.45,0.382,4,61.6,1,0,2,66.38499999999999,0.32562500000000005,4.25
0a0849fc-c1d7-4078-86bb-52115461972c,97.77,52.72,56.91,54.83,2.28,25.2,83.69,0.225,5,67.06,1,3,1,54.815,0.279985,-12.069999999999993
cb39193c-d7d3-4d1f-b08e-09c032e20e0c,89.96,68.06,61.91,73.19,3.09,24.8,77.72,0.143,5,64.29,1,2,3,64.985,0.22563500000000006,6.796666666666667
6b4ff757-21f2-4a9d-9b92-fafa9bd9a551,95.3,61.54,65.45,72.86,3.13,16.0,77.71,0.597,4,68.67,1,3,3,63.495000000000005,0.20973499999999998,11.093333333333334
2da1236e-8108-4cc9-a5bc-b00d09d6b82e,94.76,66.62,76.99,70.99,3.41,25.4,71.43,0.366,8,73.55,1,3,3,71.805,0.19257499999999997,8.519999999999989
26e49096-2310-48aa-ab2d-623957cb0179,81.39,57.61,61.96,61.56,2.71,25.9,81.84,0.19,2,70.19,1,1,2,59.785,0.31040500000000004,-1.7999999999999972
0f0ec7e9-af82-4ed9-b47f-f73e8f8abcbe,65.51,42.93,47.09,33.71125000000001,2.54,20.1,60.72,0.109,3,51.07,0,0,2,45.010000000000005,0.5017962499999999,-23.44395833333332
819b8c52-5f5d-4df5-b602-091266c51dc8,80.92,55.35,55.56,54.22,2.76,19.7,70.99,0.492,8,56.87,0,1,2,55.455,0.347295,-14.13666666666667
7def0077-23da-4657-91fd-cf2bd8f175e5,75.27,72.45,58.39,55.7,3.04,27.3,80.41,0.121,3,67.26,1,1,3,65.42,0.33555999999999997,1.6750000000000043
818585c3-6a85-4ae4-b36a-a174b372e350,75.19,71.8,72.43,76.38,3.6,31.0,75.04,0.154,4,81.53,1,1,3,72.11500000000001,0.253755,13.514999999999993
76dd483d-2c6e-4d72-aa45-87f6e3ac728d,67.02,67.65,66.64,63.96,2.98,19.1,75.22,0.6599999999999999,2,59.52,0,0,2,67.14500000000001,0.33860499999999993,-1.8557142857142779
bdd271bc-482c-4d60-8b74-94588284592e,99.36,63.47,58.03,59.55,2.25,24.3,78.79,0.752,1,66.57,1,3,1,60.75,0.24166,-1.9785714285714278
22169f4e-072c-47ba-b2d2-38d37539731e,96.15,64.8,58.97,75.08,2.33,21.7,81.48,0.712,5,70.93,1,3,1,61.885,0.204505,4.887142857142862
9b61a487-09d7-4d78-b012-f8c54b371c40,91.63,61.37,68.28,80.67,2.56,27.7,87.63,0.7070000000000001,1,72.89,1,3,2,64.825,0.196995,7.819999999999993
a731a546-e93d-4030-9c86-bfafffaeab63,99.34,73.29,70.95,72.22,3.01,24.8,67.06,0.1659999999999999,6,76.03,1,3,3,72.12,0.16961999999999997,11.802500000000002
6b67b123-da7d-4b77-b880-6a7072e31e2d,77.43,66.77,78.92,77.33,3.17,27.9,71.54,0.512,1,70.31,1,1,3,72.845,0.23975499999999997,10.77000000000001
6fd1f018-5717-44d5-af22-30c54861445d,70.69,78.24,75.41,77.31,3.2,23.7,84.84,0.8630000000000001,8,70.2,1,0,3,76.82499999999999,0.25483500000000003,14.468888888888884
8eb793a4-5917-4596-b902-a322c7373709,73.6,74.81,69.46,70.62,3.45,24.5,98.05,0.182,6,72.26,1,0,3,72.13499999999999,0.27733500000000005,16.395000000000003
d7617564-1ab1-4a6b-9a23-59e1a29371e5,97.14,70.92,73.16,63.13,3.11,20.9,67.36,0.6910000000000001,2,70.22,1,3,3,72.03999999999999,0.20593,-3.7071428571428626
10ac45df-cab4-4d35-b457-17f599b76c25,73.0,63.94,73.06,79.71,3.07,24.9,65.4,0.8560000000000001,5,65.72,1,0,3,68.5,0.26337000000000005,12.885555555555555
52d0efa0-9cac-4bdb-9cb2-f6a6d249ce70,77.36,67.01,61.47,70.99,2.44,23.2,79.9,0.268,3,66.78,1,1,1,64.24000000000001,0.28487,5.997499999999988
1c43466f-d5c7-486e-a7e6-07b0f1a054cb,87.26,59.34,61.22,64.9,3.3,17.4,87.2,0.417,4,67.47,1,2,3,60.28,0.27541999999999994,0.30000000000001137
acbce25d-d77c-4983-8694-1d4cb9991c18,70.31,69.29,61.2,54.08,3.2,17.0,59.53,0.976,7,59.85,0,0,3,65.245,0.36078499999999997,-8.870000000000005
5665b7d8-8423-41fd-ba24-341765cd79f9,66.82,58.09,56.27,65.99,3.28,21.0,84.73,0.906,5,64.09,1,0,3,57.18000000000001,0.36321000000000003,-2.6100000000000136
baa6e840-088c-421b-b175-e1674e7278af,89.94,64.12,64.96,59.03,2.58,22.6,91.38,0.6950000000000001,3,70.89,1,2,2,64.53999999999999,0.26953000000000005,-3.0288888888888863
ba94c5e6-c8f9-4564-95ee-fbb880dd7470,65.72,58.48,49.02,62.38,2.32,21.1,83.8,0.669,3,57.78,0,0,1,53.75,0.38873,0.34200000000000585
249b2486-a429-4c65-a86d-dba9caf9396e,91.57,61.75,54.35,66.42,3.29,22.1,87.96,0.929,7,63.96,1,3,3,58.05,0.26031000000000004,2.3358750000000015
d408ef2b-4b29-488d-af83-a8e8ea2477b8,66.82,60.07,59.68,56.38,3.06,17.4,85.9,0.492,8,62.85,1,0,3,59.875,0.383955,-11.976666666666667
b7745205-f03b-4e68-a61b-7e3d849720bd,82.37,53.09,57.74,58.85,2.4,24.3,79.43,0.11,2,66.34,1,1,1,55.415000000000006,0.32772499999999993,-1.88428571428571
4cf514b5-c03a-4081-9065-cccfb6ee2729,68.41,66.3,80.83,68.17,3.66,23.9,65.77,0.534,8,65.64,1,0,3,73.565,0.30115500000000006,3.605000000000004
a76b0e3b-bc03-4ec3-a15e-2a49a296ff87,71.27,72.32,60.45,63.79,2.72,27.9,71.9,0.705,5,64.26,1,0,2,66.38499999999999,0.32439500000000004,-0.13600000000000279
1a843b5a-b335-4987-b772-28a99eceaa3a,97.74,56.2,65.34,58.9,2.63,15.1,70.18,0.47,6,61.63,1,3,2,60.77,0.25003,-2.405000000000001
3f261af7-55f0-4cfc-8c42-a9fdbdd05ae0,76.69,66.01,55.23,47.38,2.35,15.2,89.89,0.437,4,57.26,0,1,1,60.620000000000005,0.3692399999999999,-20.938333333333325
a2a401e9-1a7c-4791-beec-37a85fdb17a2,92.33,71.78,75.54,68.33,3.01,29.5,80.9,0.981,1,69.5,1,3,3,73.66,0.20471000000000003,-4.952500000000001
f24f9b6c-7afa-44f0-8de1-53d15bc809ca,90.83,68.85,53.94,48.94,2.43,20.7,74.7,0.3419999999999999,4,67.61,1,2,1,61.394999999999996,0.30567500000000003,-15.661428571428573
3181879a-f8c9-4fac-b56e-cfffafa219a0,70.04,61.48,69.31,78.29,2.97,23.1,80.92,0.6769999999999999,6,65.14,1,0,2,65.395,0.28878499999999996,13.835000000000008
6027fd05-712e-4da0-8e37-e2acf2fc13cc,98.78,68.88,78.14,82.89,2.95,25.7,72.66,0.8789999999999999,1,75.09,1,3,2,73.50999999999999,0.13568000000000002,19.986666666666665
56b0ee5c-cfa9-471e-877a-56a3717c707e,86.43,49.18,62.7,55.83,2.38,18.6,80.56,0.946,2,60.68,1,2,1,55.94,0.31897,-2.8500000000000014
7019ecec-8ac4-43a4-8ece-5cf56de9a2b2,78.97,62.98,56.15,59.35,2.88,20.7,81.52,0.333,5,54.4,0,1,2,59.565,0.32737499999999997,-0.6766666666666623
efbe4584-5aee-4a42-90b7-ed7ad67c49ef,99.87,74.04,64.41,78.9,3.51,20.1,88.48,0.145,4,77.66,1,3,3,69.225,0.15614499999999998,5.294000000000011
b1bf7bdb-0da5-479f-8ed8-eebe7341e77e,65.48,51.82,50.54,50.03,2.6,23.6,74.27,0.646,3,48.71,0,0,2,51.18,0.43445,-14.025000000000006
d7d328a0-9e19-4c21-b9c6-f57ad1b3d29f,76.66,74.12,80.2,64.94,3.47,29.3,82.64,0.3279999999999999,3,65.84,1,1,3,77.16,0.26706,4.866
cc510087-5380-4e35-b4a6-80962c5b74ea,83.25,60.22,63.63,67.15,2.36,20.3,82.28,0.906,1,67.02,1,2,1,61.925,0.279775,-1.4500000000000028
e1192c00-03e8-45d1-b571-54a52971e4dd,87.33,63.45,69.22,55.54,2.88,25.6,80.02,0.807,2,56.95,0,2,2,66.33500000000001,0.285055,-5.5489999999999995
656ed17c-e622-4975-9b73-2b9fd17c60ac,65.77,53.0,62.66,58.68,2.81,24.6,91.55,0.3339999999999999,6,62.11,1,0,2,57.83,0.38739000000000007,7.597500000000004
315dd2af-8151-4f93-a70f-d5a0c4cb26db,92.53,61.39,59.04,63.77,2.46,13.7,79.17,0.5980000000000001,1,65.5,1,3,1,60.215,0.25792499999999996,-0.597142857142849
3d83e62c-b682-4184-9fa6-11c6bce6dc6f,77.49,71.23,70.38,79.85,3.05,25.1,69.09,0.947,1,71.6,1,1,3,70.805,0.23807500000000004,12.549999999999997
e808444e-7d36-4833-848b-577575dd4408,67.72,57.7,65.21,68.7,2.86,26.8,75.92,0.473,7,58.45,0,0,2,61.455,0.338655,-4.689999999999998
1bb4ad4a-7080-4420-b838-e725ba8fa456,86.37,65.09,72.18,63.67,3.02,19.3,77.64,0.102,2,73.27,1,2,3,68.635,0.2576049999999999,-5.793750000000003
416fddb7-015c-439d-b5e7-1a2fee7a901c,75.39,54.95,67.91,74.52,2.84,27.8,82.51,0.624,2,64.93,1,1,2,61.43,0.29059,12.139000000000003
7869e61f-3c76-424c-a3dd-7a6525e0685c,83.17,55.22,50.58,47.15,2.13,25.1,74.41,0.655,5,61.28,1,2,1,52.9,0.36717,-15.43
492b96cf-bbce-4113-a3ac-319ed62c65d3,95.5,58.06,69.95,56.18,2.93,19.1,97.89,0.12,7,72.58,1,3,2,64.005,0.25744500000000003,-11.621999999999993
dbdce3be-bc01-4d71-a4dd-f077939229d1,69.04,55.8,49.75,51.57,2.26,18.9,85.21,0.906,7,55.87,0,0,1,52.775,0.41080500000000003,-17.03000000000001
2039df1d-63de-4267-b1d5-ff7367c0ea79,95.01,74.23,87.04,76.74,3.62,28.5,82.8,0.728,8,80.36,1,3,3,80.635,0.14783499999999997,5.7819999999999965
298f3246-c6bc-4e9e-8f8e-cc04c3059c64,94.26,71.58,58.87,67.78,3.03,19.3,91.44,0.869,5,67.07,1,3,3,65.225,0.22394499999999998,3.3577777777777698
2d9ee0f7-8062-47a0-8e36-3532bae8045f,79.34,59.82,60.66,63.67,2.77,18.3,85.31,0.591,1,64.39,1,1,2,60.239999999999995,0.31091,-1.653333333333336
4208614a-6f69-49b5-b52d-7d784c1e503b,67.59,70.98,64.56,78.0,3.26,23.7,70.48,0.162,6,65.12,1,0,3,67.77000000000001,0.29233,5.3174999999999955
29902e82-7d8d-4d71-9908-0c4c32230a1c,66.59,52.82,48.5,55.91,2.24,23.6,91.57,0.186,8,54.65,0,0,1,50.66,0.41393,-9.870000000000005
77118d4b-15ef-4587-ad8c-ce46852a1944,84.19,79.77,81.53,81.57,3.19,28.1,80.46,0.658,5,82.85,1,2,3,80.65,0.17658000000000001,16.764444444444436
2b878000-1173-48c6-890f-63ca42210438,77.14,48.67,51.79,56.98,2.05,19.0,84.24,0.587,6,58.23,0,1,1,50.230000000000004,0.36980999999999997,-7.651999999999994
0c764b77-6b52-49a7-9da4-234aad69e2cb,70.48,78.27,75.75,76.5,3.38,23.1,73.72,0.482,4,74.97,1,0,3,77.00999999999999,0.25755,0.4724999999999966
8bce037e-7604-4641-b600-0d9cef66c623,84.53,67.72,74.0,61.8,2.69,30.5,92.41,0.58,3,64.86,1,2,2,70.86,0.2639,2.862499999999997
82a80e95-0aa8-4f37-9b05-add699888813,97.87,59.91,48.95,48.48,2.05,20.3,85.61,0.3379999999999999,7,62.95,1,3,1,54.43,0.29979,-7.846000000000004
b897a0f4-5d76-4972-9b82-f9ab3b8a3025,81.15,73.13,73.37,66.72,3.02,23.3,75.51,0.9,7,63.61,1,1,3,73.25,0.25549,4.714999999999996
4cb77903-c8ab-40bc-9d55-2f485032dc70,84.51,64.72,69.03,63.55,2.89,27.9,85.85,0.997,6,67.95,1,2,2,66.875,0.270685,-2.355000000000004
1e582393-7ce9-4663-b5c4-44a9172280fe,93.44,75.32,56.35,55.21,2.44,27.6,78.47,0.172,5,68.41,1,3,1,65.835,0.26310500000000003,-10.973999999999997
cabc0407-576d-4045-8b0e-f044b3e42438,73.12,78.63,81.23,88.25,3.8,26.8,82.64,0.623,5,81.99,1,0,3,79.93,0.20297999999999994,15.194305555555559
5914555f-dc54-4053-ae8a-84e4354a7c8f,88.66,74.16,67.36,78.87,3.35,22.8,91.12,0.67,5,69.35,1,2,3,70.75999999999999,0.19647000000000003,16.506666666666668
dadcf7ef-4ceb-45ad-8f81-cb91032c33e7,99.85,77.53,69.47,72.73,3.8,26.3,75.95,0.436,7,76.07,1,3,3,73.5,0.16191000000000003,6.569999999999993
c7156bbc-9348-4b50-86bb-07b89beaa99a,66.9,69.3,69.01,69.52,3.0,27.3,77.16,0.284,6,72.69,1,0,2,69.155,0.31637499999999996,3.989999999999995
afa8b210-86c0-448d-9ce4-e550be1042c6,80.93,75.58,75.84,81.22,3.6,28.7,84.0,0.965,3,76.21,1,1,3,75.71000000000001,0.20548999999999995,12.398333333333326
eadab021-c263-42c0-9706-eb063a8709a7,95.86,74.01,68.86,62.99,3.07,26.0,81.55,0.732,5,68.3,1,3,3,71.435,0.21328499999999997,-1.4450000000000003
0c6a1540-86a4-4b10-9ed9-0189d791ef4b,79.82,62.44,60.35,69.59,3.22,20.2,73.57,0.8220000000000001,3,61.64,1,1,3,61.394999999999996,0.287765,3.8880000000000052
06bc7bab-5dc6-40a5-a995-9e55e4a5fe90,89.19,68.28,66.38,56.68,2.42,20.1,93.09,0.903,5,62.49,1,2,1,67.33,0.27121,-7.498333333333328
98f2ec8c-43bd-4def-a194-893dbd3c941f,67.98,55.81,53.22,52.17,2.15,15.7,78.15,0.251,5,57.05,0,0,1,54.515,0.40802499999999997,-6.760178571428575
f30121f8-3e49-4331-b983-d8aa766d728f,70.81,61.25,60.87,55.74,3.13,16.3,76.41,0.418,5,62.69,1,0,3,61.06,0.36635999999999996,-8.503999999999998
bb912340-2616-4f16-9da5-63cca1504323,67.19,65.15,66.17,62.87,3.19,21.4,73.21,0.607,8,62.47,1,0,3,65.66,0.34565000000000007,3.728181818181824
8c567746-1e97-4c3d-95dc-9f22e19d4378,92.32,49.99,48.65,52.58,2.75,25.9,92.37,0.354,2,59.11,0,3,2,49.32,0.32502000000000003,-12.825000000000003
9812cb75-e331-4eaf-90f8-7fc22030099f,81.05,77.74,75.04,73.4,3.05,24.3,86.45,0.8560000000000001,1,72.79,1,1,3,76.39,0.22642999999999996,6.575555555555567
81273b11-f41e-475a-9d55-7b6b8950f690,81.48,65.29,70.86,67.31,3.19,16.7,77.56,0.729,3,66.42,1,1,3,68.075,0.26792499999999997,1.2000000000000028
732ef059-e643-4024-8a4f-cebdff18ac89,91.69,62.56,72.84,72.59,3.51,18.4,78.73,0.597,1,66.87,1,3,3,67.7,0.21237000000000003,10.823333333333338
d830d098-a88a-47e2-8c74-a0a9b429b79c,69.61,70.52,73.11,72.01,3.71,23.6,81.71,0.619,7,71.71,1,0,3,71.815,0.290085,7.033333333333331
15708f08-2408-43d9-a802-d34f6c59dc2f,84.99,57.12,58.86,68.31,2.84,26.1,73.24,0.8160000000000001,6,64.37,1,2,2,57.989999999999995,0.28114000000000006,7.583636363636366
df883af3-91ac-4d31-9a56-e554d4aa0755,83.27,57.44,51.62,56.41,2.75,12.7,69.45,0.339,1,55.69,0,2,2,54.53,0.33410000000000006,-2.8716666666666697
df4e1017-96ce-44e4-b223-fdb7318f4d72,77.29,59.27,58.9,59.42,3.02,22.0,78.5,0.52,1,64.32,1,1,3,59.085,0.335325,0.0
7b5a2065-507b-42a9-982f-39e8e12f235d,91.61,89.35,80.41,78.7,3.77,28.9,96.19,0.787,8,80.69,1,3,3,84.88,0.14282,8.378571428571433
9a3cf189-ac7d-4ffa-9011-e17055c62421,76.91,86.84,86.49,92.15,3.77,22.2,80.01,0.596,4,82.83,1,1,3,86.66499999999999,0.15591500000000003,22.89500000000001
a24e2443-5543-43b2-b3a9-5528fa358aa3,72.54,68.06,60.16,71.31,3.29,20.3,81.8,0.65,2,66.88,1,0,3,64.11,0.30357999999999996,8.39125
