attendance_percentage,midterm_score,historical_gpa,study_hours_per_week,subject_difficulty_score,ca_avg,rule_risk_score,final_score,pass_fail
85.2,74.55,3.14,24.0,0.263,68.63,0.22966,73.92,1
78.47,54.27,2.75,25.4,0.795,60.54,0.34169,59.08,0
72.49,63.44,2.62,21.6,0.697,56.17,0.35121,58.44,0
69.65,58.56,2.92,29.5,0.712,68.33,0.3407299999999999,63.59,1
72.34,65.94,3.17,25.1,0.969,63.455,0.322455,63.88,1
87.12,67.12,3.02,21.2,0.106,71.195,0.2365749999999999,75.58,1
71.95,60.09,2.54,17.1,0.538,67.815,0.328485,61.38,1
84.11,85.83,4.0,22.7,0.319,88.31,0.14114,83.54,1
75.92,59.63,3.33,29.2,0.382,70.99000000000001,0.3044599999999999,67.07,1
87.64,71.24,2.9,28.9,0.275,74.03,0.21363,74.88,1
94.28,63.36,2.13,23.5,0.8470000000000001,54.69,0.2687299999999999,63.99,1
81.41,67.95,2.99,19.4,0.393,72.34,0.25349,71.24,1
98.65,71.07,3.36,28.6,0.454,77.99000000000001,0.1582199999999999,78.33,1
71.01,43.0,2.21,17.1,0.882,44.26,0.4541799999999999,43.84875,0
79.53,74.48,3.24,25.3,0.331,77.45,0.2260899999999999,77.0,1
91.12,77.0,2.59,23.5,0.353,71.805,0.1891049999999999,83.64,1
70.87,65.09,2.43,21.6,0.659,64.005,0.3292349999999999,66.03,1
97.12,52.79,2.89,22.2,0.765,57.535,0.280545,59.1,0
88.65,84.82,3.43,31.6,0.779,75.505,0.164425,79.16,1
78.95,73.09,3.09,20.8,0.485,67.045,0.263795,67.99,1
75.2,45.42,2.14,15.5,0.388,38.635,0.447035,45.47,0
76.42,72.06,3.04,24.7,0.853,76.815,0.247695,70.37,1
96.82,50.77,2.96,16.5,0.722,56.395,0.291225,56.89,0
94.04,47.58,2.48,18.0,0.267,55.625,0.314225,61.48,1
74.59,52.68,2.67,27.8,0.4429999999999999,58.8,0.3671999999999999,66.32,1
87.0,73.45,2.96,26.4,0.8380000000000001,67.41499999999999,0.229405,71.03,1
75.98,43.63,2.23,14.4,0.277,54.98,0.4002499999999999,58.37,0
97.65,89.02,4.0,23.1,0.44,90.650625,0.070388125,77.77,1
95.93,77.13,3.08,24.1,0.173,74.72,0.1607299999999999,78.39,1
73.11,53.9,2.17,17.0,0.623,52.19,0.38929,52.62,0
90.95,89.21,3.23,30.3,0.395,79.205,0.130955,81.69,1
85.41,62.81,2.28,18.4,0.3359999999999999,62.19,0.28336,66.11,1
80.57,48.07,2.24,15.2,0.49,44.22,0.40085,53.75,0
76.87,74.14,3.99,19.4,0.625,74.7,0.2459999999999999,68.82,1
77.49,62.58,2.28,23.0,0.534,55.55,0.33565,60.87,1
78.85,68.18,2.75,22.5,0.486,59.52,0.3015,71.08,1
66.37,72.89,3.55,27.8,0.7929999999999999,69.535,0.3072449999999999,64.26,1
97.79,60.85,2.96,18.5,0.626,67.505,0.2237749999999999,63.53,1
95.44,68.63,2.63,25.4,0.5820000000000001,66.145,0.213915,68.78,1
83.13,59.79,2.7,23.9,0.727,61.055,0.304945,59.69,0
83.47,47.17,3.3,16.7,0.442,60.92,0.3418499999999999,61.09,1
69.34,68.19,3.02,24.5,0.223,70.42,0.3068099999999999,65.97,1
71.91,53.23,2.5,18.3,0.602,59.415,0.374425,55.34,0
90.36,62.44,2.48,14.6,0.157,59.135,0.273835,62.75,1
67.99,66.53,2.15,17.0,0.196,60.655,0.346485,64.48,1
78.23,56.03,3.12,20.2,0.593,60.075,0.3387649999999999,59.65,0
94.54,57.14,3.24,19.1,0.384,57.425,0.278145,63.69,1
79.15,68.75,2.58,28.0,0.281,76.66,0.24717,76.03,1
74.87,64.32,3.23,24.3,0.325,67.795,0.304175,68.47,1
68.58,49.62,2.81,23.5,0.411,50.315,0.425875,55.29,0
85.36,64.77,2.81,16.5,0.379,64.86500000000001,0.269655,72.7,1
79.08,58.87,2.52,18.0,0.996,60.215,0.3264249999999999,60.16,1
81.4,56.22,3.29,15.3,0.131,61.795,0.320355,56.63,0
66.31,62.09,3.02,15.4,0.8320000000000001,48.21,0.4038599999999999,44.47,0
97.84,61.66,2.76,14.6,0.449,57.89,0.24999,61.08,1
73.37,49.66,2.43,19.0,0.634,54.705,0.393425,57.41,0
86.29,68.93,3.5,25.1,0.152,78.62,0.2121899999999999,80.29,1
65.58,68.97,3.16,25.5,0.218,70.975,0.317845,69.26,1
66.34,47.83,3.09,23.9,0.818,63.985,0.3991949999999999,61.06,1
75.32,67.42,3.04,28.7,0.127,66.56,0.29678,68.53,1
95.72,71.13,3.17,21.0,0.522,68.49,0.19826,75.06,1
71.15,84.99,3.47,19.8,0.147,82.38,0.21329,74.58,1
81.11,48.13,2.15,14.0,0.805,57.785,0.357815,58.17,0
84.9,56.29,2.6,20.2,0.3359999999999999,52.81,0.3330999999999999,61.09,1
85.29,51.31,2.68,17.0,0.385,53.87,0.3433,55.68,0
89.95,82.29,3.23,26.7,0.613,70.435,0.1820249999999999,76.31,1
98.63,52.93,3.14,28.2,0.359,63.135000000000005,0.257285,69.35,1
68.39,58.02,2.64,16.4,0.867,59.4,0.37418,57.97,0
70.97,46.01,2.73,19.7,0.408,49.42,0.42983,50.79,0
91.27,67.96,3.06,24.1,0.885,68.89,0.22437,73.79,1
95.38,79.77,2.96,31.2,0.32,81.065,0.135975,84.16,1
82.99,89.61,3.77,23.3,0.208,88.25999999999999,0.13443,80.9,1
66.81,54.93,2.29,18.2,0.379,56.650000000000006,0.39802,62.22,1
83.29,62.94,3.29,22.6,0.988,69.97999999999999,0.26808,65.58,1
72.38,59.86,2.72,23.7,0.5900000000000001,63.95,0.33905,63.18,1
74.49,58.8,2.67,16.6,0.373,63.465,0.335245,54.79,0
76.09,66.34,2.85,25.0,0.382,61.1,0.31332,64.22,1
71.16,76.76,4.0,23.7,0.612,71.95500000000001,0.2692149999999999,63.68,1
81.61,78.16,3.41,18.7,0.31,68.38499999999999,0.233925,74.03,1
69.36,72.74,2.29,19.4,0.374,60.41,0.32311,62.91,1
92.16,65.95,3.28,25.8,0.513,73.89,0.2118399999999999,75.78,1
67.98,51.27,2.45,20.3,0.54,60.47,0.39286,55.9,0
83.49,57.21,2.67,14.7,0.2009999999999999,57.94,0.32059,61.22,1
96.48,54.32,2.0,19.9,0.518,49.87,0.3015099999999999,55.24,0
74.77,80.28,3.14,27.0,0.984,77.135,0.228675,75.2,1
72.44,76.91,3.92,29.8,0.404,80.92500000000001,0.2367349999999999,76.85,1
77.6,50.32,2.0,14.8,0.213,45.89,0.4009700000000001,55.7,0
99.05,61.37,2.83,20.8,0.944,61.255,0.235925,64.27,1
73.51,54.41,2.0,19.8,0.182,52.955,0.3838649999999999,60.16,1
95.44,73.62,3.51,19.8,0.283,70.8,0.1849799999999999,72.7,1
76.44,82.54,3.88,27.4,0.285,71.50999999999999,0.23209,78.27,1
75.7,53.18,2.24,17.8,0.39,58.66,0.36168,55.13,0
92.35,77.89,2.89,30.5,0.13,73.915,0.175185,81.09,1
92.11,58.99,2.49,14.7,0.778,58.34,0.27957,58.31,0
73.15,71.08,3.0,22.4,0.986,69.215,0.2865149999999999,59.98,0
95.76,64.26,2.38,24.2,0.522,61.855,0.2386149999999999,63.37,1
75.63,63.92,2.98,18.1,0.188,58.8,0.32932,61.81,1
70.77,56.46,2.64,16.1,0.5589999999999999,57.845,0.374005,54.07,0
94.13,80.65,3.35,28.8,0.919,76.54,0.1519099999999999,75.12,1
72.62,34.38,2.0,21.2,0.8880000000000001,36.660625,0.4963981249999999,49.9,0
96.93,73.27,3.51,27.5,0.231,83.705,0.1413549999999999,82.94,1
71.21,57.97,3.24,17.5,0.99,62.355,0.354185,63.3,1
98.75,58.02,2.6,15.9,0.408,59.395,0.252755,66.1,1
89.81,44.86,2.05,12.8,0.157,40.135000000000005,0.385775,45.63,0
90.62,61.83,2.92,27.8,0.5269999999999999,57.33,0.2800399999999999,62.27,1
78.66,70.79,3.36,26.6,0.411,72.16999999999999,0.25648,66.3,1
76.2,57.81,2.25,13.1,0.118,51.72,0.3666099999999999,61.04,1
71.99,33.71125000000001,2.0,14.3,0.62,43.425,0.48063125,44.39,0
74.04,49.63,3.27,21.6,0.996,67.49,0.3524799999999999,56.16,0
75.18,66.03,2.72,21.6,0.673,67.805,0.2977749999999999,66.48,1
69.53,67.92,2.41,16.2,0.466,52.7,0.3600199999999999,58.64,0
65.99,62.09,2.82,19.3,0.104,55.31,0.38384,60.62,1
96.24,59.21,2.54,18.6,0.353,66.655,0.237445,65.59,1
89.58,64.12,2.82,23.8,0.909,58.22,0.27466,61.02,1
91.94,64.9,2.75,26.7,0.917,65.105,0.2422249999999999,65.22,1
93.48,47.36,3.01,27.0,0.985,57.165000000000006,0.312505,54.78,0
66.56,72.7,3.26,23.7,0.549,71.97,0.29975,66.4,1
91.79,69.57,3.5,28.1,0.175,65.0,0.2291299999999999,68.39,1
83.14,62.42,2.1,26.3,0.219,66.845,0.279645,71.94,1
74.12,63.1,3.14,17.5,0.913,68.47,0.30881,64.08,1
73.18,53.43,2.12,18.5,0.245,55.120000000000005,0.3816299999999999,61.96,1
85.35,65.78,2.23,23.2,0.825,57.120000000000005,0.2899,65.72,1
94.64,49.65,2.36,25.5,0.538,65.88,0.27485,66.96,1
92.06,64.44,2.59,18.8,0.361,66.16999999999999,0.23993,69.66,1
77.48,64.37,3.08,27.1,0.285,65.035,0.301865,62.95,1
82.12,64.86,3.97,28.4,0.8390000000000001,71.475,0.262515,70.27,1
76.17,62.15,2.43,25.1,0.693,61.94500000000001,0.323035,59.53,0
68.85,65.88,3.31,25.8,0.7,65.875,0.329335,62.54,1
91.47,56.56,2.96,20.1,0.425,60.400000000000006,0.28324,62.51,1
91.48,71.7,2.86,23.4,0.771,67.88,0.2153399999999999,70.97,1
69.76,55.35,2.42,21.7,0.4669999999999999,58.49,0.37944,64.78,1
75.59,65.51,3.19,29.6,0.751,66.435,0.301805,67.97,1
72.35,64.94,2.41,17.5,0.858,61.965,0.329885,61.86,1
65.04,72.47,2.93,29.2,0.8099999999999999,69.44999999999999,0.31408,65.97,1
82.38,57.83,2.71,20.2,0.436,62.94500000000001,0.3081549999999999,62.12,1
79.22,76.01,2.8,25.4,0.445,77.33500000000001,0.2230849999999999,74.21,1
94.51,80.25,3.69,21.4,0.818,86.10499999999999,0.122895,80.71,1
96.22,55.71,2.31,14.4,0.992,53.105,0.288675,59.48,0
69.22,61.16,2.79,23.9,0.415,62.650000000000006,0.3516899999999999,61.21,1
94.24,85.37,4.0,31.2,0.446,92.04,0.09081,86.27,1
84.91,65.63,2.77,27.9,0.388,65.74000000000001,0.26625,65.15,1
88.52,75.08,3.33,20.6,0.112,76.33,0.19169,84.37,1
83.41,61.18,2.46,26.9,0.751,68.08000000000001,0.27858,64.62,1
88.98,61.7,2.61,21.2,0.714,64.39,0.2658099999999999,67.68,1
66.84,64.43,3.12,23.7,0.358,78.905,0.3026349999999999,71.14,1
87.24,56.48,2.96,23.4,0.502,61.2,0.298,62.65,1
83.92,71.93,2.75,23.7,0.51,69.66,0.2395499999999999,72.06,1
82.62,85.32,3.74,25.7,0.953,73.7,0.19246,79.69,1
96.14,68.37,3.74,21.4,0.608,84.55000000000001,0.1566799999999999,80.95,1
87.18,79.86,3.37,23.8,0.5940000000000001,69.945,0.201865,75.36,1
72.12,48.17,3.1,20.4,0.279,62.47,0.3796,60.72,1
90.73,74.3,2.58,18.2,0.806,69.74,0.20496,73.56,1
85.68,72.72,3.13,23.7,0.2029999999999999,67.315,0.2371749999999999,73.79,1
89.98,69.21,3.14,30.6,0.359,70.89,0.2197799999999999,78.76,1
94.44,64.21,3.06,22.0,0.339,72.49000000000001,0.21214,77.35,1
94.82,62.68,2.46,26.1,0.778,59.96,0.2528,69.17,1
69.1,67.84,2.49,25.8,0.445,52.025,0.364005,58.46,0
67.3,48.94,2.0,25.7,0.572,55.02,0.41892,55.04,0
72.04,66.72,2.83,26.1,0.861,62.21,0.3250499999999999,67.96,1
72.33,67.05,3.93,30.2,0.757,74.745,0.2852949999999999,71.85,1
94.23,76.09,3.35,27.2,0.899,77.01,0.1637799999999999,77.93,1
98.97,82.3,3.57,28.5,0.769,77.16499999999999,0.125725,80.15,1
76.69,94.50125,3.7,29.5,0.239,86.28,0.15089625,84.23,1
87.96,53.78,3.59,18.4,0.843,67.16,0.28534,63.53,1
74.47,74.72,3.11,24.6,0.144,67.345,0.275925,69.92,1
71.2,36.23,2.3,24.7,0.596,57.445,0.434175,57.42,0
77.81,65.16,3.22,26.2,0.323,70.30000000000001,0.2823799999999999,70.49,1
88.2,80.37,3.5,27.7,0.79,84.580625,0.1523481249999999,82.24,1
71.01,71.9,2.89,26.1,0.572,75.56,0.27358,71.01,1
86.34,50.8,2.85,22.0,0.548,53.075,0.3430149999999999,58.9,0
96.45,73.51,2.92,22.2,0.3259999999999999,70.065,0.183475,73.32,1
84.59,69.8,2.71,19.4,0.351,64.35,0.25919,67.3,1
93.27,68.03,2.03,24.0,0.378,58.915000000000006,0.246085,60.65,1
75.41,73.86,3.42,23.1,0.534,69.34,0.26876,65.81,1
88.17,65.23,3.21,22.6,0.513,75.925,0.223855,71.07,1
73.56,53.97,3.27,20.8,0.319,66.49000000000001,0.3443799999999999,61.43,1
75.19,62.03,2.64,27.8,0.827,62.275,0.326325,60.05,1
88.26,61.31,3.13,17.2,0.675,62.18,0.2764899999999999,66.0,1
81.7,51.94,2.64,19.6,0.999,43.52,0.38682,52.17,0
86.06,72.8,2.81,17.9,0.826,68.87,0.2307499999999999,62.72,1
70.77,56.79,2.15,18.5,0.384,45.25,0.4108,56.6,0
97.94,50.68,2.46,16.4,0.3339999999999999,65.49000000000001,0.25973,62.89,1
98.66,60.08,2.62,20.5,0.49,58.645,0.249185,65.26,1
71.29,71.15,3.48,26.0,0.828,78.8,0.2649899999999999,73.71,1
83.21,66.45,2.93,29.6,0.18,67.50999999999999,0.26528,73.88,1
77.72,54.67,3.17,23.2,0.771,59.55,0.34646,63.52,1
96.83,55.53,3.13,18.7,0.919,65.555,0.2494249999999999,59.0,0
95.55,63.6,2.43,18.6,0.3379999999999999,61.145,0.243565,64.23,1
67.9,54.8,2.15,22.3,0.339,51.02,0.41094,59.84,0
65.17,64.49,3.64,22.5,0.5349999999999999,66.34,0.3468299999999999,66.75,1
93.23,56.1,2.46,18.8,0.474,48.425,0.313505,55.07,0
91.43,78.71,3.65,30.7,0.6910000000000001,85.83,0.1406599999999999,84.3,1
87.72,72.48,3.05,30.7,0.528,76.28,0.20284,69.68,1
91.5,75.32,3.44,19.7,0.2319999999999999,74.4,0.18484,74.19,1
95.89,33.71125000000001,2.21,22.1,0.5780000000000001,40.775,0.39298125,49.27,0
89.2,75.64,3.16,26.8,0.251,72.195,0.199695,77.23,1
93.98,72.04,2.7,18.4,0.128,63.095,0.2186749999999999,66.06,1
89.29,80.94,3.59,21.8,0.432,67.59,0.1972499999999999,76.82,1
77.27,64.94,3.02,20.0,0.554,62.31,0.30917,66.85,1
75.84,51.06,2.54,23.5,0.509,59.0,0.36646,56.49,0
94.26,64.73,2.65,23.5,0.236,63.835,0.2372649999999999,70.87,1
92.48,67.84,2.67,18.7,0.517,61.120000000000005,0.2431999999999999,64.08,1
93.09,70.52,2.98,24.8,0.131,74.19,0.19351,76.01,1
83.26,60.01,2.46,21.8,0.355,63.625,0.296055,73.33,1
68.0,45.11,2.76,14.3,0.281,59.58,0.41393,55.44,0
88.24,40.56,2.33,12.6,0.8089999999999999,48.65,0.37941,51.79,0
93.15,67.99,3.06,27.9,0.469,68.92,0.21667,67.3,1
91.33,73.83,2.96,15.9,0.524,67.525,0.210615,73.49,1
74.27,69.12,3.64,26.4,0.194,63.760000000000005,0.30428,69.88,1
85.45,53.55,3.01,24.2,0.65,55.085,0.332295,57.69,0
95.09,39.65,2.16,21.7,0.187,49.945,0.350855,58.11,0
80.96,66.19,2.49,23.0,0.2299999999999999,60.875,0.294965,64.79,1
86.18,58.58,2.73,16.2,0.79,63.065,0.290345,65.82,1
87.26,38.88,2.44,23.7,0.912,57.620000000000005,0.3614599999999999,56.61,0
74.35,64.11,2.54,25.0,0.951,55.765,0.342975,64.96,1
98.88,57.11,2.43,14.9,0.788,46.23,0.29446,56.2,0
84.04,62.9,2.57,25.8,0.915,58.965,0.298245,69.39,1
93.89,65.71,3.34,22.2,0.936,72.015,0.211265,69.86,1
76.22,55.38,2.86,14.5,0.825,54.205,0.366365,48.85,0
96.35,56.42,2.03,24.3,0.194,48.205,0.3007249999999999,61.5,1
86.79,67.08,2.84,17.4,0.544,57.365,0.279505,66.11,1
87.86,69.77,3.39,20.3,0.1649999999999999,67.685,0.236195,68.41,1
94.15,76.24,3.18,31.2,0.135,68.68,0.1886399999999999,75.1,1
95.37,50.37,2.5,24.8,0.313,57.445,0.295075,67.45,1
85.07,73.03,2.77,17.7,0.3419999999999999,68.37,0.23552,73.09,1
77.24,65.82,2.69,24.9,0.6809999999999999,61.21,0.30995,69.04,1
82.37,56.35,3.0,24.0,0.532,54.505,0.3379549999999999,59.13,0
83.01,51.77,2.95,21.2,0.247,62.80500000000001,0.3242349999999999,59.68,0
79.1,54.5,2.62,23.0,0.393,54.065,0.357905,63.74,1
67.8,64.04,2.7,24.4,0.663,52.305,0.379765,61.2,1
85.03,41.38,2.0,17.7,0.329,47.905,0.392025,58.37,0
95.24,56.33,2.21,19.1,0.2339999999999999,52.205,0.293435,58.54,0
77.87,68.27,2.72,17.8,0.289,62.825,0.2952349999999999,64.3,1
95.13,86.83,3.37,31.4,0.7849999999999999,78.285,0.124135,82.25,1
87.78,63.02,3.28,29.2,0.647,59.620000000000005,0.28096,65.88,1
99.87,74.3,3.08,27.3,0.362,72.4,0.1604199999999999,79.29,1
66.34,47.86,2.92,20.5,0.224,65.405,0.3948449999999999,62.19,1
73.74,53.88,2.93,18.5,0.553,60.525,0.361825,55.94,0
72.45,61.73,3.13,21.5,0.646,73.355,0.3049449999999999,65.63,1
82.28,67.82,2.78,24.7,0.692,53.145,0.307985,60.44,1
90.5,90.22,3.07,20.0,0.207,76.195,0.138755,79.34,1
82.23,57.15,2.35,23.2,0.965,55.855,0.332065,58.91,0
92.28,72.68,3.77,23.7,0.6679999999999999,71.785,0.197485,73.1,1
73.16,82.61,3.69,25.3,0.408,85.28999999999999,0.20366,73.61,1
66.93,65.45,3.73,29.6,0.735,64.61500000000001,0.3420849999999999,69.92,1
88.66,49.04,2.44,24.7,0.95,62.36,0.31116,66.66,1
90.37,66.63,3.26,27.0,0.269,72.08,0.2223899999999999,74.21,1
86.09,66.31,3.42,17.1,0.934,68.12,0.2523499999999999,65.77,1
80.33,60.78,3.69,28.0,0.496,70.16,0.28586,69.51,1
66.43,54.47,2.23,25.3,0.78,56.47,0.4014599999999999,54.91,0
83.01,59.31,2.87,24.3,0.745,54.755,0.3257649999999999,58.95,0
94.75,63.83,2.81,25.9,0.788,73.89500000000001,0.2078249999999999,74.69,1
84.65,68.77,3.0,24.2,0.534,74.83500000000001,0.2305849999999999,67.37,1
70.93,72.67,3.09,17.8,0.214,68.725,0.292095,71.35,1
79.51,61.34,2.37,13.8,0.599,59.545,0.3193049999999999,59.25,0
68.22,66.3,2.46,16.7,0.2279999999999999,56.225,0.359545,58.82,0
99.49,67.88,3.28,24.6,0.227,73.65,0.17745,70.89,1
95.61,58.05,2.96,15.4,0.825,64.69,0.24934,64.17,1
81.22,59.24,2.17,22.1,0.215,52.46,0.34002,69.4,1
88.44,70.83,3.3,19.0,0.8800000000000001,74.32,0.21079,71.26,1
86.86,53.57,3.17,17.3,0.392,54.9,0.32715,61.82,1
87.07,58.0,2.79,17.8,0.364,60.79,0.29535,64.8,1
76.97,67.84,3.89,19.2,0.943,80.745,0.2463649999999999,68.06,1
74.43,61.6,3.53,22.3,0.315,71.76499999999999,0.302185,69.07,1
66.98,51.79,2.93,20.2,0.4429999999999999,59.075,0.399485,60.34,1
94.92,76.28,3.61,30.8,0.696,74.27000000000001,0.16867,74.8,1
86.2,62.0,2.34,19.8,0.8390000000000001,60.95,0.28635,64.08,1
66.17,59.43,3.18,16.9,0.6950000000000001,57.84,0.38351,60.65,1
71.88,69.09,2.37,23.1,0.1399999999999999,61.175,0.321685,66.14,1
82.94,62.19,3.48,28.8,0.843,73.375,0.261545,69.54,1
93.06,65.6,2.25,26.4,0.619,55.82,0.2635,67.14,1
81.75,76.86,3.09,19.0,0.759,70.83500000000001,0.2299149999999999,73.52,1
66.73,49.78,3.03,16.5,0.172,55.98,0.4158,60.5,1
68.7,50.67,2.21,16.8,0.416,48.325,0.428215,51.91,0
77.58,43.96,2.0,12.5,0.662,44.455,0.424435,50.14,0
77.1,79.16,3.18,26.3,0.311,78.41,0.21889,77.42,1
87.3,54.24,2.72,15.7,0.29,54.66,0.3241,54.86,0
81.9,65.3,2.35,16.5,0.648,60.975,0.293575,64.05,1
69.09,53.97,2.68,22.8,0.186,55.39,0.3955599999999999,58.24,0
67.19,59.87,2.72,19.1,0.37,54.010000000000005,0.3896,57.97,0
86.62,73.81,3.24,21.3,0.465,76.85,0.20154,70.42,1
92.79,79.77,3.95,20.1,0.899,79.465,0.1511349999999999,75.92,1
80.78,70.7,2.58,19.8,0.533,68.195,0.260195,61.41,1
97.83,49.47,2.19,14.6,0.398,55.28,0.2944299999999999,59.73,0
73.75,62.91,3.29,22.1,0.195,80.12,0.27591,76.06,1
79.55,35.96,2.0,13.0,0.388,41.565,0.449225,47.17,0
67.91,62.35,2.46,21.8,0.768,60.16,0.36083,58.59,0
92.53,76.01,2.86,21.0,0.8150000000000001,68.505,0.1963349999999999,74.48,1
87.01,70.9,3.25,29.4,0.436,65.375,0.243135,70.8,1
86.55,55.83,2.92,19.4,0.738,60.13,0.3059199999999999,59.73,0
75.63,51.43,3.02,20.4,0.462,63.56,0.35251,58.36,0
82.2,87.48,4.0,34.8,0.279,88.51,0.1432299999999999,87.97875000000002,1
75.45,44.88,2.14,15.8,0.943,55.255,0.397795,53.94,0
69.21,58.42,3.08,23.1,0.103,51.115,0.394555,62.63,1
97.79,78.08,3.54,21.7,0.257,76.39500000000001,0.1454149999999999,74.94,1
68.71,73.29,3.65,22.5,0.623,76.615,0.275445,68.63,1
69.4,61.25,3.37,18.9,0.593,75.05000000000001,0.3134999999999999,71.13,1
90.56,61.24,2.07,13.5,0.8230000000000001,57.67,0.2810299999999999,59.88,0
65.37,53.98,2.43,23.3,0.177,54.155,0.414115,61.34,1
66.22,59.31,3.66,26.5,0.897,60.045,0.377055,59.33,0
90.98,38.7,2.0,17.2,0.8630000000000001,40.99,0.3970099999999999,50.31,0
96.41,71.19,3.26,24.4,0.961,63.215,0.211145,69.52,1
65.99,61.16,2.99,21.6,0.477,70.475,0.341135,65.0,1
87.4,61.67,2.64,23.1,0.705,66.63999999999999,0.26547,67.77,1
96.61,73.03,2.81,26.0,0.516,70.095,0.184185,73.17,1
86.28,58.27,2.51,24.5,0.85,53.83,0.31858,61.17,1
74.87,54.77,2.57,20.3,0.5650000000000001,58.72,0.36005,59.89,0
95.2,77.98,2.91,24.1,0.364,65.155,0.189795,78.3,1
72.94,46.7,2.48,15.1,0.542,48.32,0.42318,49.04,0
81.46,79.06,3.2,23.2,0.8619999999999999,71.85499999999999,0.221415,70.82,1
80.91,51.9,2.65,16.8,0.798,58.69,0.34459,59.35,0
78.24,56.14,2.91,24.5,0.101,62.19499999999999,0.3320350000000001,62.25,1
69.56,66.38,2.78,20.4,0.286,62.18000000000001,0.33608,60.63,1
85.57,70.67,2.98,25.0,0.921,63.185,0.256155,67.64,1
87.5,68.72,3.06,27.6,0.996,69.92,0.23408,69.05,1
86.4,67.61,2.72,16.5,0.199,64.715,0.2574249999999999,59.85,0
97.62,69.37,3.15,28.8,0.222,77.34,0.1693899999999999,74.28,1
79.93,56.28,2.48,21.7,0.205,56.085,0.343185,64.25,1
97.06,62.96,2.25,17.2,0.96,60.465,0.2414849999999999,61.76,1
70.7,45.94,2.49,19.2,0.453,54.525,0.415805,61.11,1
87.23,81.26,3.87,27.1,0.7070000000000001,74.30000000000001,0.1843999999999999,76.32,1
76.74,70.36,3.34,20.7,0.421,76.16499999999999,0.253465,71.97,1
92.02,65.98,2.78,22.1,0.927,64.15,0.24153,63.92,1
98.34,55.97,2.42,27.5,0.693,57.33,0.26674,59.79,0
67.15,73.49,2.74,29.5,0.787,68.25,0.30618,60.68,1
70.08,59.2,2.6,16.9,0.841,71.845,0.326545,64.5,1
80.8,72.38,3.59,31.9,0.994,79.625,0.220785,74.66,1
99.34,69.26,3.38,29.0,0.673,78.78,0.1585199999999999,77.02,1
86.16,64.39,2.91,18.1,0.4679999999999999,72.855,0.2436249999999999,70.45,1
98.15,70.92,3.06,24.6,0.5469999999999999,81.645,0.1497049999999999,84.65,1
80.4,63.01,2.63,24.2,0.434,64.02,0.29731,68.57,1
78.82,66.28,2.62,16.2,0.131,65.23,0.29019,70.75,1
76.39,68.54,3.25,21.4,0.627,63.17,0.2993099999999999,60.13,1
86.22,71.1,3.34,30.4,0.415,73.765,0.220525,66.67,1
76.3,56.25,2.39,23.5,0.825,58.675,0.350025,62.26,1
91.0,70.91,3.19,28.1,0.292,76.16,0.19479,80.67,1
74.94,59.02,3.24,22.4,0.172,66.14,0.32476,60.67,1
70.61,65.6,2.89,20.8,0.773,53.4,0.36056,60.08,1
73.8,55.59,2.66,23.7,0.571,58.39,0.36286,61.9,1
67.45,48.23,2.69,12.9,0.4049999999999999,51.4,0.43131,55.11,0
73.07,49.0,2.34,20.8,0.759,62.695,0.372635,59.78,0
98.76,50.08,2.28,14.4,0.242,65.92500000000001,0.2569449999999999,61.89,1
91.73,70.78,2.82,20.9,0.861,59.74,0.24152,60.77,1
68.03,61.73,3.24,26.2,0.475,71.48,0.32825,67.94,1
76.52,39.06,2.36,24.8,0.1379999999999999,46.265,0.437945,57.92,0
92.42,57.88,2.69,15.5,0.561,54.27,0.29387,59.16,0
80.37,71.16,2.66,15.7,0.617,59.455,0.286675,58.4,0
94.24,67.47,2.99,18.0,0.674,66.47,0.22122,67.86,1
69.69,56.98,2.41,15.8,0.388,55.6,0.3835,58.98,0
78.98,59.32,2.58,18.3,0.147,53.975,0.344195,68.28,1
67.63,61.68,3.06,23.8,0.674,62.66,0.35646,59.4,0
65.97,60.01,2.92,24.8,0.5519999999999999,59.52,0.37753,64.39,1
85.8,50.28,2.61,21.1,0.679,51.91,0.35023,56.83,0
77.83,56.17,3.02,17.8,0.4589999999999999,57.615,0.347325,59.7,0
65.19,35.98,2.25,22.5,0.3379999999999999,49.545,0.482665,56.18,0
98.39,69.73,3.52,24.5,0.647,81.465,0.1528549999999999,79.89,1
67.79,72.57,3.21,29.7,0.6839999999999999,75.255,0.285365,79.1,1
78.07,56.15,3.17,19.9,0.603,59.400000000000006,0.34107,64.86,1
75.36,52.59,3.02,17.4,0.371,56.68,0.37075,63.7,1
97.01,69.01,3.23,18.5,0.202,61.56,0.2202499999999999,71.38,1
75.7,41.82,2.35,15.0,0.85,40.475,0.4503149999999999,43.84875,0
85.2,57.91,2.63,22.5,0.5660000000000001,75.16,0.25999,75.23,1
98.36,79.01,3.73,31.6,0.873,77.865,0.135935,74.07,1
85.34,77.14,3.26,22.1,0.8720000000000001,79.10499999999999,0.189905,75.85,1
91.31,66.36,3.4,26.8,0.284,68.075,0.231455,74.47,1
91.17,77.5,3.33,28.0,0.131,75.005,0.177805,76.52,1
82.08,69.52,3.36,26.6,0.392,69.535,0.254515,67.92,1
97.57,44.79,2.47,22.5,0.1379999999999999,59.29,0.29748,64.59,1
81.65,71.63,3.24,21.5,0.966,65.905,0.2607949999999999,71.8,1
